Date,High,Low,Open,Close,Volume,Adj Close,Returns
2006-05-26,60.88999938964844,60.47999954223633,60.84000015258789,60.689998626708984,6199600.0,40.4497184753418,
2006-05-30,60.54999923706055,59.81999969482422,60.47999954223633,59.849998474121094,7840900.0,39.889862060546875,-0.013840833277234843
2006-05-31,60.279998779296875,59.880001068115234,60.13999938964844,60.220001220703125,8260300.0,40.136478424072266,0.006182168020305356
2006-06-01,60.70000076293945,60.209999084472656,60.25,60.650001525878906,5661800.0,40.42306137084961,0.0071404898116798066
2006-06-02,61.0099983215332,60.45000076293945,60.70000076293945,60.7400016784668,6666600.0,40.483062744140625,0.0014839266335300305
2006-06-05,60.5,60.09000015258789,60.349998474121094,60.130001068115234,6921900.0,40.07650375366211,-0.010042815171139807
2006-06-06,61.25,60.36000061035156,60.439998626708984,60.939998626708984,10568900.0,40.6163444519043,0.013470772396564357
2006-06-07,61.689998626708984,61.0099983215332,61.119998931884766,61.16999816894531,9507200.0,40.76964569091797,0.0037741967085558326
2006-06-08,61.75,61.040000915527344,61.18000030517578,61.560001373291016,12528800.0,41.029579162597656,0.006375726925290204
2006-06-09,61.68000030517578,61.31999969482422,61.43000030517578,61.380001068115234,8621700.0,40.90962219238281,-0.0029239815003297975
2006-06-12,61.65999984741211,61.34000015258789,61.45000076293945,61.380001068115234,6507600.0,40.90962219238281,0.0
2006-06-13,61.689998626708984,61.0099983215332,61.54999923706055,61.04999923706055,12088300.0,40.689666748046875,-0.005376373823918201
2006-06-14,61.380001068115234,60.959999084472656,61.279998779296875,61.25,8972700.0,40.822967529296875,0.003276015813904243
2006-06-15,61.5099983215332,60.91999816894531,61.150001525878906,61.470001220703125,8863300.0,40.96958923339844,0.00359185666454076
2006-06-16,61.75,61.29999923706055,61.29999923706055,61.68000030517578,11648700.0,41.109554290771484,0.0034162856727246727
2006-06-19,61.68000030517578,61.31999969482422,61.599998474121094,61.349998474121094,9989800.0,40.889610290527344,-0.00535022421241782
2006-06-20,61.70000076293945,61.209999084472656,61.369998931884766,61.529998779296875,6927900.0,41.00959014892578,0.0029339903773870635
